Date,Address,Postcode,Price,Type,Ownership,NewBuild,SaleType
2010-12-17,"22 Glenwood Drive, Tilehurst",RG31 4HE,183000,Terraced,"Freehold",No,Standard
2010-12-17,"9 Glenwood Drive, Tilehurst",RG31 4HE,225000,Semi-detached,"Freehold",No,Standard
2010-12-17,"23 Starlings Drive, Tilehurst",RG31 4SU,240000,Semi-detached,"Freehold",No,Standard
2010-12-16,"8 Magpie Way, Tilehurst",RG31 4SJ,153500,Flat,"Leasehold",No,Standard
2010-11-29,"15 Linnet Close, Tilehurst",RG31 4SR,245000,Semi-detached,"Freehold",No,Standard
2010-11-26,"33 Oliver Drive, Calcot",RG31 4XN,131250,Semi-detached,"Freehold",No,Standard
2010-11-23,"11 Broom Close, Calcot",RG31 4ZS,240000,Detached,"Freehold",No,Standard
2010-11-15,"28 Gatcombe Close, Calcot",RG31 4XQ,155000,Terraced,"Freehold",No,Standard
2010-11-02,"25 Bay Tree Rise, Calcot",RG31 4RG,314950,Detached,"Freehold",No,Standard
2010-10-27,"7 High View, Calcot",RG31 4XD,160000,Semi-detached,"Freehold",No,Standard
2010-10-22,"177 Park Lane, Tilehurst",RG31 4DR,220000,Semi-detached,"Freehold",No,Standard
2010-10-15,"4 Cresswells Brow House, 173 City Road, Tilehurst",RG31 4SA,154950,Flat,"Leasehold",No,Standard
2010-10-15,"4 Vanlore Way, Calcot",RG31 4XH,220000,Semi-detached,"Freehold",No,Standard
2010-10-08,"147 Park Lane, Tilehurst",RG31 4DR,177000,Semi-detached,"Freehold",No,Standard
2010-10-08,"1 Lapwing Close, Tilehurst",RG31 4TF,205000,Terraced,"Freehold",No,Standard
2010-10-07,"3 Blagrave Cottages, Voller Drive, Tilehurst",RG31 4SE,270000,Detached,"Freehold",No,Standard
2010-10-01,"40 Starlings Drive, Tilehurst",RG31 4SU,208000,Detached,"Freehold",No,Standard
2010-09-29,"2 Langley Hill, Calcot",RG31 4QU,279950,Detached,"Freehold",No,Standard
2010-09-24,"21 Oliver Drive, Calcot",RG31 4XN,209950,Terraced,"Freehold",No,Standard
2010-09-20,"13 Lilac Walk, Calcot",RG31 4YZ,209950,Semi-detached,"Freehold",No,Standard
2010-09-06,"6 Halpin Close, Calcot",RG31 4RA,140000,Flat,"Leasehold",No,Standard
2010-09-03,"21 Bay Tree Rise, Calcot",RG31 4RG,280000,Detached,"Freehold",No,Standard
2010-08-20,"19 Farm Drive, Tilehurst",RG31 4EU,262000,Semi-detached,"Freehold",No,Standard
2010-08-20,"2 Blagrave Cottages, Voller Drive, Tilehurst",RG31 4SE,249950,Terraced,"Freehold",No,Standard
2010-08-20,"10 Windsor Way, Calcot",RG31 4UY,174000,Semi-detached,"Freehold",No,Standard
2010-08-20,"34 Gatcombe Close, Calcot",RG31 4XQ,214000,Detached,"Freehold",No,Standard
2010-08-12,"3 Ashwood Close, Tilehurst",RG31 4EX,209950,Terraced,"Freehold",No,Standard
2010-08-12,"4 Nabbs Hill Close, Tilehurst",RG31 4SG,350000,Detached,"Freehold",No,Standard
2010-08-06,"143 Park Lane, Tilehurst",RG31 4DR,216000,Terraced,"Freehold",No,Standard
2010-08-06,"70 Old Bath Road, Calcot",RG31 4QL,187000,Semi-detached,"Freehold",No,Standard
2010-07-30,"22 Glenwood Drive, Tilehurst",RG31 4HE,188000,Semi-detached,"Freehold",No,Standard
2010-07-30,"8 Fuchsia Close, Calcot",RG31 4RH,272000,Detached,"Freehold",No,Standard
2010-07-30,"3 Garston Crescent, Calcot",RG31 4XL,200000,Semi-detached,"Freehold",No,Standard
2010-07-16,"5 Halpin Close, Calcot",RG31 4RA,135000,Flat,"Leasehold",No,Standard
2010-07-16,"30 Oliver Drive, Calcot",RG31 4XN,154250,Semi-detached,"Freehold",No,Standard
2010-07-02,"43 Royal Avenue, Calcot",RG31 4UR,158000,Terraced,"Freehold",No,Standard
2010-06-18,"5 Garston Crescent, Calcot",RG31 4XL,211000,Semi-detached,"Freehold",No,Standard
2010-06-02,"32 Starlings Drive, Tilehurst",RG31 4SU,217000,Semi-detached,"Freehold",No,Standard
2010-05-26,"37 Yew Tree Rise, Calcot",RG31 4RQ,200000,Semi-detached,"Freehold",No,Standard
2010-05-21,"3 Curlew Drive, Tilehurst",RG31 4TA,205000,Semi-detached,"Freehold",No,Standard
2010-05-17,"24 Gatcombe Close, Calcot",RG31 4XQ,249950,Detached,"Freehold",No,Standard
2010-04-30,"3 Partridge Drive, Tilehurst",RG31 4SX,230000,Semi-detached,"Freehold",No,Standard
2010-04-23,"Aspen, Cranbourne Avenue, Calcot",RG31 4RD,238000,Detached,"Freehold",No,Standard
2010-04-22,"12 Ashwood Close, Tilehurst",RG31 4EX,237500,Semi-detached,"Freehold",No,Standard
2010-04-15,"34 Royal Avenue, Calcot",RG31 4UP,184000,Semi-detached,"Freehold",No,Standard
2010-04-09,"102 Park Lane, Tilehurst",RG31 4DU,189000,Terraced,"Freehold",No,Standard
2010-04-08,"7 Garston Crescent, Calcot",RG31 4XL,196000,Terraced,"Freehold",No,Standard
2010-03-30,"80 Starlings Drive, Tilehurst",RG31 4SS,152000,Flat,"Leasehold",No,Standard
2010-02-19,"27 Farm Drive, Tilehurst",RG31 4EU,202000,Semi-detached,"Freehold",No,Standard
2010-02-19,"56 Starlings Drive, Tilehurst",RG31 4SU,210000,Semi-detached,"Freehold",No,Standard
2010-02-11,"29 Firs Road, Tilehurst",RG31 4EL,350000,Detached,"Freehold",No,Standard
2010-02-05,"51 Yew Tree Rise, Calcot",RG31 4RQ,200000,Semi-detached,"Freehold",No,Standard
2010-02-05,"26 Garston Crescent, Calcot",RG31 4XJ,185000,Semi-detached,"Leasehold",No,Standard
2010-02-03,"26 Magpie Way, Tilehurst",RG31 4SJ,205000,Semi-detached,"Freehold",No,Standard
2010-01-06,"2 High View, Calcot",RG31 4XE,199950,Semi-detached,"Freehold",No,Standard
2010-01-01,"34 Langley Hill, Calcot",RG31 4QU,250000,Detached,"Freehold",No,Standard
2009-12-31,"41 Royal Avenue, Calcot",RG31 4UR,155000,Semi-detached,"Freehold",No,Standard
2009-12-21,"7 Clarence Way, Calcot",RG31 4UU,215000,Semi-detached,"Freehold",No,Standard
2009-12-18,"17 Hugh Fraser Drive, Tilehurst",RG31 4QZ,242000,Semi-detached,"Freehold",No,Standard
2009-12-17,"102 Park Lane, Tilehurst",RG31 4DU,200000,Terraced,"Freehold",No,Standard
2009-12-15,"29 Bitterne Avenue, Tilehurst",RG31 4SP,197000,Semi-detached,"Freehold",No,Standard
2009-12-11,"39 Robin Way, Tilehurst",RG31 4SW,242500,Semi-detached,"Freehold",No,Standard
2009-12-08,"1 Starlings Drive, Tilehurst",RG31 4ST,222500,Semi-detached,"Freehold",No,Standard
2009-11-30,"25 Garston Crescent, Calcot",RG31 4XL,209000,Semi-detached,"Freehold",No,Standard
2009-11-24,"179 Park Lane, Tilehurst",RG31 4DR,231500,Flat,"Freehold",No,Standard
2009-11-23,"21 Bay Tree Rise, Calcot",RG31 4RG,270000,Detached,"Freehold",No,Standard
2009-11-20,"51 Curlew Drive, Tilehurst",RG31 4TA,249000,Semi-detached,"Freehold",No,Standard
2009-11-16,"17A Royal Avenue, Calcot",RG31 4UP,175000,Semi-detached,"Freehold",No,Standard
2009-11-11,"16 Ayrton Senna Road, Tilehurst",RG31 4JQ,238000,Terraced,"Freehold",No,Standard
2009-11-09,"27 Curlew Drive, Tilehurst",RG31 4TA,235000,Terraced,"Freehold",No,Standard
2009-11-03,"29 Conway Road, Calcot",RG31 4XP,193500,Semi-detached,"Freehold",No,Standard
2009-10-30,"223 City Road, Tilehurst",RG31 4SL,300000,Detached,"Freehold",No,Standard
2009-10-28,"9 Garston Crescent, Calcot",RG31 4XL,195000,Semi-detached,"Freehold",No,Standard
2009-10-09,"25 Mey Close, Calcot",RG31 4QT,214950,Terraced,"Freehold",No,Standard
2009-09-30,"38 Langley Hill, Calcot",RG31 4QU,580000,Detached,"Freehold",No,Standard
2009-09-25,"107 Park Lane, Tilehurst",RG31 4DR,213000,Semi-detached,"Freehold",No,Standard
2009-09-09,"1 Cowslip Close, Tilehurst",RG31 4EY,329950,Detached,"Freehold",No,Standard
2009-09-07,"3 Chaffinch Close, Tilehurst",RG31 4ZD,315000,Detached,"Freehold",No,Standard
2009-08-28,"15 Blagrave Rise, Tilehurst",RG31 4SF,246000,Detached,"Freehold",No,Standard
2009-08-28,"7 Robin Way, Tilehurst",RG31 4SW,207000,Semi-detached,"Freehold",No,Standard
2009-08-21,"27 Robin Way, Tilehurst",RG31 4SW,222000,Terraced,"Freehold",No,Standard
2009-08-07,"12 Lilac Walk, Calcot",RG31 4YZ,205000,Semi-detached,"Freehold",No,Standard
2009-07-24,"34 Bitterne Avenue, Tilehurst",RG31 4SP,200000,Semi-detached,"Freehold",No,Standard
2009-07-21,"119 Park Lane, Tilehurst",RG31 4DR,175000,Terraced,"Freehold",No,Standard
2009-07-15,"34 Langley Hill, Calcot",RG31 4QU,225000,Detached,"Freehold",No,Standard
2009-07-01,"3 Mead Close, Tilehurst",RG31 4ET,185000,Semi-detached,"Freehold",No,Standard
2009-07-01,"43 Garston Crescent, Calcot",RG31 4XL,193500,Semi-detached,"Freehold",No,Standard
2009-06-30,"29 Robin Way, Tilehurst",RG31 4SW,206000,Semi-detached,"Freehold",No,Standard
2009-06-15,"6 Glenwood Drive, Tilehurst",RG31 4HE,158000,Terraced,"Freehold",No,Standard
2009-06-10,"31 Bay Tree Rise, Calcot",RG31 4RG,227500,Detached,"Freehold",No,Standard
2009-06-05,"42 Bitterne Avenue, Tilehurst",RG31 4SP,200000,Semi-detached,"Freehold",No,Standard
2009-05-29,"4 Farm Drive, Tilehurst",RG31 4EU,210000,Detached,"Freehold",No,Standard
2009-05-29,"207 City Road, Tilehurst",RG31 4SL,279000,Semi-detached,"Freehold",No,Standard
2009-05-22,"3 Curlew Drive, Tilehurst",RG31 4TA,183000,Semi-detached,"Freehold",No,Standard
2009-05-13,"82 Starlings Drive, Tilehurst",RG31 4SS,137000,Flat,"Leasehold",No,Standard
2009-05-13,"52 Starlings Drive, Tilehurst",RG31 4SU,175000,Terraced,"Freehold",No,Standard
2009-05-12,"110 Starlings Drive, Tilehurst",RG31 4SS,260000,Detached,"Freehold",No,Standard
2009-04-29,"28 Partridge Drive, Tilehurst",RG31 4SX,232000,Semi-detached,"Freehold",No,Standard
2009-04-24,"31 Farm Drive, Tilehurst",RG31 4EU,175000,Semi-detached,"Freehold",No,Standard
2009-03-30,"32 Bay Tree Rise, Calcot",RG31 4RG,195000,Semi-detached,"Freehold",No,Standard
2009-03-27,"159 Park Lane, Tilehurst",RG31 4DR,136000,Terraced,"Freehold",No,Standard
2009-03-27,"37 Farm Drive, Tilehurst",RG31 4EU,209950,Terraced,"Freehold",No,Standard
2009-03-27,"48 Robin Way, Tilehurst",RG31 4SW,140000,Flat,"Leasehold",No,Standard
2009-03-20,"6 Glamis Way, Calcot",RG31 4UX,175000,Semi-detached,"Freehold",No,Standard
2009-03-16,"43 City Road, Tilehurst",RG31 4HA,169000,Detached,"Freehold",No,Standard
2009-01-30,"1 Fern Walk, Calcot",RG31 4YA,165000,Semi-detached,"Freehold",No,Standard
2008-12-23,"32 Magpie Way, Tilehurst",RG31 4SJ,150000,Terraced,"Freehold",No,Standard
2008-12-12,"17 Bay Tree Rise, Calcot",RG31 4RG,272000,Detached,"Freehold",No,Standard
2008-12-11,"8 Withy Close, Tilehurst",RG31 4SQ,248000,Detached,"Freehold",No,Standard
2008-12-05,"3 Yew Tree Rise, Calcot",RG31 4RQ,220000,Semi-detached,"Freehold",No,Standard
2008-11-28,"16 Ayrton Senna Road, Tilehurst",RG31 4JQ,235500,Terraced,"Freehold",No,Standard
2008-11-05,"3 Broom Close, Calcot",RG31 4ZS,197000,Detached,"Freehold",No,Standard
2008-10-27,"13 Fern Walk, Calcot",RG31 4YA,195000,Semi-detached,"Freehold",No,Standard
2008-10-21,"139 Park Lane, Tilehurst",RG31 4DR,165000,Terraced,"Freehold",No,Standard
2008-10-17,"1 Ashwood Close, Tilehurst",RG31 4EX,214000,Semi-detached,"Freehold",No,Standard
2008-10-17,"9 Halpin Close, Calcot",RG31 4RA,163000,Flat,"Leasehold",No,Standard
2008-10-13,"114 Park Lane, Tilehurst",RG31 4DU,242000,Terraced,"Freehold",No,Standard
2008-10-10,"7 Gatcombe Close, Calcot",RG31 4XQ,250000,Semi-detached,"Freehold",No,Standard
2008-09-12,"133 Langley Hill, Tilehurst",RG31 4EE,185000,Detached,"Freehold",No,Standard
2008-09-12,"26 Bitterne Avenue, Tilehurst",RG31 4SP,228000,Semi-detached,"Freehold",No,Standard
2008-09-12,"4 Greenfinch Close, Tilehurst",RG31 4SY,210000,Semi-detached,"Freehold",No,Standard
2008-09-12,"21 Curlew Drive, Tilehurst",RG31 4TA,230000,Semi-detached,"Freehold",No,Standard
2008-09-03,"8 High View, Calcot",RG31 4XE,205000,Semi-detached,"Freehold",No,Standard
2008-08-29,"12 Ashwood Close, Tilehurst",RG31 4EX,225000,Semi-detached,"Freehold",No,Standard
2008-08-29,"34 Magpie Way, Tilehurst",RG31 4SJ,231000,Semi-detached,"Freehold",No,Standard
2008-08-27,"10 Firs Road, Tilehurst",RG31 4EN,249950,Semi-detached,"Freehold",No,Standard
2008-08-15,"105 Park Lane, Tilehurst",RG31 4DR,210000,Terraced,"Freehold",No,Standard
2008-07-30,"49 City Road, Tilehurst",RG31 4HA,105400,Detached,"Freehold",No,Standard
2008-06-20,"35 Garston Crescent, Calcot",RG31 4XL,208000,Terraced,"Leasehold",No,Standard
2008-06-06,"17 Bay Tree Rise, Calcot",RG31 4RG,331666,Detached,"Freehold",No,Standard
2008-05-30,"6 Yew Tree Rise, Calcot",RG31 4RQ,250000,Detached,"Freehold",No,Standard
2008-05-30,"33 Curlew Drive, Tilehurst",RG31 4TA,260000,Semi-detached,"Freehold",No,Standard
2008-05-30,"47 Curlew Drive, Tilehurst",RG31 4TA,250000,Semi-detached,"Freehold",No,Standard
2008-05-15,"19 Royal Avenue, Calcot",RG31 4UP,242000,Semi-detached,"Freehold",No,Standard
2008-05-07,"17 Yew Tree Rise, Calcot",RG31 4RQ,221950,Semi-detached,"Freehold",No,Standard
2008-05-02,"1 Glenwood Drive, Tilehurst",RG31 4HE,200000,Semi-detached,"Freehold",No,Standard
2008-04-28,"90 Old Bath Road, Calcot",RG31 4QL,200000,Detached,"Freehold",No,Standard
2008-04-14,"27 City Road, Tilehurst",RG31 4HA,214000,Terraced,"Freehold",No,Standard
2008-03-28,"163 Park Lane, Tilehurst",RG31 4DR,196000,Detached,"Freehold",No,Standard
2008-03-28,"7 Glenwood Drive, Tilehurst",RG31 4HE,214950,Terraced,"Freehold",No,Standard
2008-03-07,"22 Langley Hill, Calcot",RG31 4QU,484000,Detached,"Freehold",No,Standard
2008-03-06,"10 Langley Hill Close, Tilehurst",RG31 4EJ,240000,Semi-detached,"Freehold",No,Standard
2008-03-04,"8 Mayfield Avenue, Calcot",RG31 4RE,272000,Detached,"Freehold",No,Standard
2008-02-27,"21 Garston Crescent, Calcot",RG31 4XL,140000,Semi-detached,"Freehold",No,Standard
2008-02-22,"24 Langley Hill, Calcot",RG31 4QU,300000,Detached,"Freehold",No,Standard
2008-02-21,"2 Royal Avenue, Calcot",RG31 4UP,249950,Detached,"Freehold",No,Standard
2008-02-21,"The Cottage, Pincents Lane, Tilehurst",RG31 4UQ,600000,Detached,"Freehold",No,Standard
2008-02-19,"112 Park Lane, Tilehurst",RG31 4DU,273500,Terraced,"Freehold",No,Standard
2008-02-18,"112 Starlings Drive, Tilehurst",RG31 4SS,347000,Detached,"Freehold",No,Standard
2008-02-15,"15 Curtis Road, Calcot",RG31 4XG,200000,Terraced,"Freehold",No,Standard
2008-01-18,"3 Langley Hill Close, Tilehurst",RG31 4EJ,249950,Semi-detached,"Freehold",No,Standard
2007-12-14,"30 Robin Way, Tilehurst",RG31 4SW,247000,Semi-detached,"Freehold",No,Standard
2007-12-07,"3 Cresswells Brow House, 173 City Road, Tilehurst",RG31 4SA,166000,Flat,"Leasehold",No,Standard
2007-12-05,"10 Langley Hill, Calcot",RG31 4QU,285000,Detached,"Freehold",No,Standard
2007-12-05,"9 Linnet Close, Tilehurst",RG31 4SR,225000,Semi-detached,"Freehold",No,Standard
2007-12-03,"113 Park Lane, Tilehurst",RG31 4DR,219950,Semi-detached,"Freehold",No,Standard
2007-11-30,"12 Robin Way, Tilehurst",RG31 4SW,224000,Terraced,"Freehold",No,Standard
2007-11-30,"8 Chaffinch Close, Tilehurst",RG31 4ZD,329950,Detached,"Freehold",No,Standard
2007-11-28,"36 Starlings Drive, Tilehurst",RG31 4SU,220000,Semi-detached,"Freehold",No,Standard
2007-11-19,"101 Park Lane, Tilehurst",RG31 4DR,215000,Terraced,"Freehold",No,Standard
2007-11-14,"5 Clarence Way, Calcot",RG31 4UU,185000,Terraced,"Freehold",No,Standard
2007-11-12,"4 Poppy Way, Calcot",RG31 4RJ,225000,Terraced,"Freehold",No,Standard
2007-11-12,"16 Curlew Drive, Tilehurst",RG31 4TA,240000,Semi-detached,"Freehold",No,Standard
2007-11-09,"2 Royal Avenue, Calcot",RG31 4UP,200000,Detached,"Freehold",No,Standard
2007-11-02,"5 Fern Close, Calcot",RG31 4YY,295000,Detached,"Freehold",No,Standard
2007-11-01,"4 Lilac Walk, Calcot",RG31 4YZ,230000,Semi-detached,"Freehold",No,Standard
2007-10-26,"1 Royal Avenue, Calcot",RG31 4UP,290000,Detached,"Freehold",No,Standard
2007-10-26,"4 Glamis Way, Calcot",RG31 4UX,213000,Terraced,"Freehold",No,Standard
2007-10-25,"7 Fuchsia Close, Calcot",RG31 4RH,317500,Detached,"Freehold",No,Standard
2007-09-28,"10 Firs Road, Tilehurst",RG31 4EN,273000,Semi-detached,"Freehold",No,Standard
2007-09-28,"4 Ashwood Close, Tilehurst",RG31 4EX,205500,Semi-detached,"Freehold",No,Standard
2007-09-21,"5 Hugh Fraser Drive, Tilehurst",RG31 4QZ,232000,Semi-detached,"Freehold",No,Standard
2007-09-21,"16B Magpie Way, Tilehurst",RG31 4SJ,284950,Semi-detached,"Freehold",No,Standard
2007-09-21,"10 Withy Close, Tilehurst",RG31 4SQ,457500,Detached,"Freehold",No,Standard
2007-09-21,"79 Partridge Drive, Tilehurst",RG31 4SX,250000,Semi-detached,"Freehold",No,Standard
2007-09-21,"8 Greenfinch Close, Tilehurst",RG31 4SY,277000,Semi-detached,"Freehold",No,Standard
2007-09-18,"16A Magpie Way, Tilehurst",RG31 4SJ,288000,Semi-detached,"Freehold",No,Standard
2007-09-18,"72 Robin Way, Tilehurst",RG31 4SW,179950,Flat,"Leasehold",No,Standard
2007-09-14,"145 Park Lane, Tilehurst",RG31 4DR,217000,Terraced,"Freehold",No,Standard
2007-09-14,"20 Gatcombe Close, Calcot",RG31 4XQ,164950,Semi-detached,"Freehold",No,Standard
2007-09-10,"30 Curlew Drive, Tilehurst",RG31 4TA,250000,Semi-detached,"Freehold",No,Standard
2007-08-31,"157 City Road, Tilehurst",RG31 4SL,215000,Semi-detached,"Freehold",No,Standard
2007-08-30,"50 Robin Way, Tilehurst",RG31 4SW,185000,Flat,"Leasehold",No,Standard
2007-08-30,"50 Robin Way, Tilehurst",RG31 4SW,185000,Flat,"Leasehold",No,Standard
2007-08-24,"14 Empress Road, Calcot",RG31 4XR,231000,Detached,"Freehold",No,Standard
2007-08-23,"8 Harvest Close, Tilehurst",RG31 4ES,270000,Detached,"Freehold",No,Standard
2007-08-10,"9 Ayrton Senna Road, Tilehurst",RG31 4JQ,220000,Semi-detached,"Freehold",No,Standard
2007-08-10,"4 Robin Way, Tilehurst",RG31 4SW,249950,Semi-detached,"Freehold",No,Standard
2007-07-31,"15 Garston Crescent, Calcot",RG31 4XL,239950,Semi-detached,"Freehold",No,Standard
2007-07-30,"11 Mayfield Avenue, Calcot",RG31 4RE,241000,Detached,"Freehold",No,Standard
2007-07-27,"173A Park Lane, Tilehurst",RG31 4DR,244950,Detached,"Freehold",No,Standard
2007-07-27,"1 Ayrton Senna Road, Tilehurst",RG31 4JQ,237000,Semi-detached,"Freehold",No,Standard
2007-07-25,"10 Windsor Way, Calcot",RG31 4UY,160000,Semi-detached,"Freehold",No,Standard
2007-07-25,"9 Vanlore Way, Calcot",RG31 4XH,208500,Terraced,"Freehold",No,Standard
2007-07-13,"13 Yew Tree Rise, Calcot",RG31 4RQ,244000,Semi-detached,"Freehold",No,Standard
2007-07-06,"118 Park Lane, Tilehurst",RG31 4DU,229950,Terraced,"Freehold",No,Standard
2007-07-06,"74 Starlings Drive, Tilehurst",RG31 4SS,153500,Flat,"Leasehold",No,Standard
2007-07-06,"27 Gatcombe Close, Calcot",RG31 4XQ,164950,Semi-detached,"Freehold",No,Standard
2007-07-04,"63 Partridge Drive, Tilehurst",RG31 4SX,269950,Semi-detached,"Freehold",No,Standard
2007-07-02,"11 Hugh Fraser Drive, Tilehurst",RG31 4QZ,245950,Terraced,"Freehold",No,Standard
2007-06-29,"4 Cresswells Brow House, 173 City Road, Tilehurst",RG31 4SA,162950,Flat,"Leasehold",No,Standard
2007-06-27,"16 Glamis Way, Calcot",RG31 4UX,293000,Semi-detached,"Freehold",No,Standard
2007-06-27,"8 Goldcrest Way, Tilehurst",RG31 4ZG,249000,Semi-detached,"Freehold",No,Standard
2007-06-26,"19 Garston Crescent, Calcot",RG31 4XL,234950,Semi-detached,"Freehold",No,Standard
2007-06-22,"28 Bay Tree Rise, Calcot",RG31 4RG,245000,Detached,"Freehold",No,Standard
2007-06-22,"104 Starlings Drive, Tilehurst",RG31 4SS,165700,Flat,"Leasehold",No,Standard
2007-06-22,"46 Robin Way, Tilehurst",RG31 4SW,186000,Semi-detached,"Leasehold",No,Standard
2007-06-20,"19 Firs Road, Tilehurst",RG31 4EL,390000,Detached,"Freehold",No,Standard
2007-06-15,"40 Magpie Way, Tilehurst",RG31 4SJ,270000,Semi-detached,"Freehold",No,Standard
2007-06-14,"66 Royal Avenue, Calcot",RG31 4UR,98629,Semi-detached,"Freehold",No,Standard
2007-06-13,"61 Yew Tree Rise, Calcot",RG31 4RQ,249950,Semi-detached,"Freehold",No,Standard
2007-06-11,"37 Robin Way, Tilehurst",RG31 4SW,260000,Semi-detached,"Freehold",No,Standard
2007-06-04,"19 Yew Tree Rise, Calcot",RG31 4RQ,240000,Semi-detached,"Freehold",No,Standard
2007-06-01,"110 Park Lane, Tilehurst",RG31 4DU,230000,Terraced,"Freehold",No,Standard
2007-06-01,"11 Poppy Way, Calcot",RG31 4RJ,210000,Terraced,"Freehold",No,Standard
2007-06-01,"21 Royal Avenue, Calcot",RG31 4UP,237000,Semi-detached,"Freehold",No,Standard
2007-06-01,"43 Royal Avenue, Calcot",RG31 4UR,189950,Terraced,"Freehold",No,Standard
2007-06-01,"27 Broom Close, Calcot",RG31 4ZS,285000,Detached,"Freehold",No,Standard
2007-05-25,"157 Park Lane, Tilehurst",RG31 4DR,198000,Terraced,"Freehold",No,Standard
2007-05-25,"43 Curlew Drive, Tilehurst",RG31 4TA,225000,Terraced,"Freehold",No,Standard
2007-05-22,"16 Mey Close, Calcot",RG31 4QT,229950,Terraced,"Freehold",No,Standard
2007-05-15,"5 Acorn Walk, Calcot",RG31 4RL,229950,Terraced,"Freehold",No,Standard
2007-05-15,"32 Gatcombe Close, Calcot",RG31 4XQ,206000,Semi-detached,"Freehold",No,Standard
2007-05-03,"29 Gatcombe Close, Calcot",RG31 4XQ,159950,Terraced,"Freehold",No,Standard
2007-05-03,"31 Gatcombe Close, Calcot",RG31 4XQ,205500,Semi-detached,"Freehold",No,Standard
2007-04-30,"16 Harvest Close, Tilehurst",RG31 4ES,242500,Semi-detached,"Freehold",No,Standard
2007-04-27,"17 Langley Hill Close, Tilehurst",RG31 4EJ,182950,Semi-detached,"Freehold",No,Standard
2007-04-27,"7 Mead Close, Tilehurst",RG31 4ET,209950,Semi-detached,"Freehold",No,Standard
2007-04-27,"51 Royal Avenue, Calcot",RG31 4UR,166000,Semi-detached,"Freehold",No,Standard
2007-04-20,"2 Mayfield Avenue, Calcot",RG31 4RE,241000,Detached,"Freehold",No,Standard
2007-04-18,"124 Park Lane, Tilehurst",RG31 4DU,185000,Terraced,"Freehold",No,Standard
2007-04-13,"8 Starlings Drive, Tilehurst",RG31 4ST,249950,Semi-detached,"Freehold",No,Standard
2007-04-12,"24 Magpie Way, Tilehurst",RG31 4SJ,248000,Terraced,"Freehold",No,Standard
2007-04-04,"7 Langley Hill Close, Tilehurst",RG31 4EJ,212000,Semi-detached,"Freehold",No,Standard
2007-03-30,"3 Acorn Walk, Calcot",RG31 4RL,240000,Semi-detached,"Freehold",No,Standard
2007-03-30,"20 Bitterne Avenue, Tilehurst",RG31 4SP,249950,Terraced,"Freehold",No,Standard
2007-02-23,"44 Bitterne Avenue, Tilehurst",RG31 4SP,233000,Semi-detached,"Freehold",No,Standard
2007-02-23,"11 Windsor Way, Calcot",RG31 4UY,125000,Semi-detached,"Freehold",No,Standard
2007-02-09,"68 Robin Way, Tilehurst",RG31 4SW,160000,Flat,"Leasehold",No,Standard
2007-02-08,"1A Firs Road, Tilehurst",RG31 4EL,244000,Semi-detached,"Freehold",No,Standard
2007-02-07,"34 Partridge Drive, Tilehurst",RG31 4SX,270000,Semi-detached,"Freehold",No,Standard
